Store_Dept_Date,Weekly_Sales
10_39_2010-11-5,19646.523699999998
13_3_2011-4-8,2853.529899999997
21_46_2011-12-23,1284.2941999999987
14_34_2011-3-25,1089.0745000000002
6_46_2010-11-26,1503.2875000000004
12_75_2011-5-20,70558.16929999997
35_4_2011-9-2,38150.174399999996
15_15_2010-8-27,17431.098499999986
41_32_2011-6-3,36430.7872
28_28_2010-11-19,4208.499899999999
29_21_2012-2-24,405.19460000000004
43_18_2011-6-3,585.7259999999995
38_58_2012-10-26,133.89250000000007
16_62_2010-2-26,25687.635899999972
20_7_2011-8-19,8331.6367
33_59_2010-8-13,21445.24409999998
36_30_2012-7-6,40602.769300000014
32_76_2012-8-24,99909.9259
26_73_2012-8-10,38920.3548
42_6_2011-6-3,28544.26189999999
41_4_2011-1-7,35516.81120000002
20_75_2011-12-16,35737.561399999984
24_72_2012-9-14,73044.15009999997
13_11_2010-5-21,5503.967899999996
6_52_2011-10-28,3340.6956999999984
16_35_2012-1-6,5261.694199999999
18_57_2011-8-12,3042.2156999999993
3_71_2011-3-18,10567.893699999997
22_9_2011-7-1,688.8639000000003
43_69_2011-2-4,21246.5966
11_78_2011-5-13,41799.07469999999
43_20_2010-10-22,2440.6184000000007
13_26_2012-1-27,12410.759499999995
13_37_2011-2-4,4281.364499999998
8_6_2012-8-3,11675.575699999996
36_74_2011-3-4,34001.89279999999
44_57_2010-11-26,1181.4362999999994
32_21_2012-5-4,12891.698999999995
9_76_2012-8-24,58340.22819999998
22_20_2011-12-30,2357.3084999999983
1_27_2010-11-12,9896.021799999999
39_19_2012-5-11,735.9663999999998
9_6_2011-8-19,12713.045699999999
34_28_2012-7-27,532.4346
7_49_2011-6-3,34732.72819999999
40_57_2010-7-16,353.4044
41_7_2012-1-27,13913.272399999985
4_70_2012-5-25,52859.2284
5_25_2011-11-11,10445.992599999994
1_52_2011-3-11,10304.587899999995
0_74_2012-4-13,82486.60009999995
28_68_2012-1-27,1520.773000000001
20_34_2010-9-10,2064.1584
0_47_2011-8-19,59.64219999999997
22_39_2010-4-30,5068.846799999998
25_46_2012-10-12,2452.7697000000007
12_71_2010-4-9,92197.71879999997
7_74_2012-10-5,863.3799999999994
2_7_2012-3-23,13708.184900000004
37_75_2011-2-11,50067.687600000005
11_78_2011-11-11,41775.2913
30_79_2010-12-10,6265.9195
33_11_2010-2-26,8257.955400000008
2_28_2011-8-5,984.6012000000009
2_23_2010-4-9,2491.4033
34_74_2012-5-11,30893.99879999999
31_21_2010-3-26,422.59370000000024
2_32_2010-3-5,29129.851400000007
33_79_2012-6-22,14069.583800000004
36_6_2010-6-4,1458.2401000000004
39_5_2011-4-29,10353.982700000006
2_75_2010-8-20,37016.10730000001
33_18_2011-8-19,2357.6035999999995
26_55_2012-5-11,923.2568999999999
8_30_2012-1-20,88931.37449999999
20_17_2010-4-30,11888.346599999992
36_67_2011-9-2,3276.0312999999987
30_19_2011-4-22,108.61480000000007
43_57_2012-4-20,1910.4116000000008
17_8_2010-10-8,6461.839999999999
13_53_2010-6-4,414.4119999999997
2_79_2011-9-9,8566.214299999998
19_52_2012-9-14,4346.0354
26_17_2011-5-6,34.556599999999996
38_1_2011-7-22,208.2254
26_79_2010-5-21,8751.553199999998
9_8_2012-7-20,2.0143999999999993
39_24_2011-3-25,4532.350700000001
22_33_2010-12-31,18373.9621
3_10_2012-10-12,74819.35030000008
24_70_2012-8-31,10712.726999999995
28_23_2010-11-26,4364.898700000002
27_32_2011-5-6,19417.95790000001
15_46_2011-8-26,2361.1851
43_37_2010-2-12,3724.1872999999987
17_3_2012-2-24,2663.020300000001
16_51_2011-6-24,238.48320000000004
10_25_2012-3-9,5750.158600000001
19_34_2010-7-2,2904.4320999999973
23_62_2012-8-3,7546.499999999993
37_79_2010-9-24,10125.102099999996
4_70_2011-3-18,24970.120600000035
39_53_2012-9-21,211.68200000000004
39_14_2011-6-24,26783.483599999992
18_18_2011-7-8,751.0017000000001
40_63_2011-12-16,14932.905
1_68_2010-4-16,2558.918100000001
30_77_2011-1-28,18783.544299999994
18_75_2010-12-31,33244.56550000002
0_1_2012-10-12,29201.520299999964
3_3_2010-7-30,4539.928099999995
34_16_2012-6-8,7820.029499999995
41_0_2012-9-28,18866.522700000012
34_28_2012-8-10,285.7496
29_75_2011-6-10,46020.920500000066
12_35_2010-11-19,9008.567400000002
42_49_2012-10-26,2028.8192000000008
9_3_2010-8-27,4588.344999999999
29_65_2012-3-23,10559.9355
12_27_2010-8-27,4325.2263
33_78_2011-9-2,42710.95770000001
3_25_2010-7-9,8855.188700000002
14_17_2011-4-22,8157.5581
0_29_2011-5-20,2641.203399999999
15_66_2010-2-26,19866.429200000013
15_15_2011-4-29,8771.553099999996
30_74_2012-5-25,21758.305099999987
18_4_2012-2-3,21301.781999999996
25_43_2010-10-22,18533.73850000003
22_11_2012-3-30,2339.053800000002
37_30_2011-4-22,50616.0725
12_50_2012-4-13,3264.39
32_21_2010-8-6,57564.91569999999
30_39_2012-8-31,8409.2137
23_79_2010-2-5,3331.695699999998
10_62_2012-8-24,20419.66299999999
11_62_2011-10-28,28984.0806
11_1_2012-10-26,37236.527899999994
35_11_2010-4-23,4634.951400000007
9_64_2011-2-4,100.86569999999995
20_13_2011-4-29,9559.6593
2_59_2010-7-30,21324.061699999995
2_30_2012-9-28,65427.258
40_3_2012-9-28,2571.7933000000003
23_79_2012-1-27,3471.2157000000007
38_10_2012-10-12,10265.724200000004
23_66_2012-6-1,4600.420500000006
22_11_2010-4-2,1470.9022000000002
0_73_2010-9-3,100000.0
19_18_2012-2-17,2203.570600000002
27_11_2010-3-19,3550.1702999999984
8_7_2011-6-24,9270.805900000003
17_62_2010-9-10,8961.1492
20_75_2010-6-11,39752.0485
2_1_2011-7-1,25417.152100000018
29_65_2010-2-26,13818.973499999996
18_72_2012-1-6,52631.73309999997
13_51_2011-4-29,234.38390000000007
24_70_2011-7-29,13156.629600000002
16_23_2012-4-20,1477.0389000000005
3_34_2012-10-12,1688.0701999999999
40_21_2012-7-27,6089.689600000003
34_3_2011-5-13,4757.770900000001
10_27_2011-3-11,2998.664900000002
4_12_2010-5-7,9094.999499999994
29_64_2010-12-31,23929.525299999998
33_21_2010-12-24,18273.074300000007
23_53_2010-2-5,985.0720000000002
4_5_2012-10-26,25655.126999999993
16_75_2010-12-10,43950.99830000001
16_28_2010-7-23,1923.4807999999998
31_73_2011-9-2,48074.96830000004
14_68_2010-7-16,3658.7613999999976
12_42_2011-9-23,21224.187500000015
24_50_2012-10-19,2728.215
39_48_2011-11-11,17677.193899999995
40_66_2011-4-1,3575.637400000001
21_56_2011-12-9,33298.54309999998
30_52_2010-6-11,81.93019999999996
29_74_2010-10-29,35347.05219999996
1_13_2011-2-11,33420.29340000001
1_70_2012-2-17,62315.35819999997
39_13_2012-4-27,8029.970000000006
39_55_2012-7-27,5195.288100000005
27_17_2012-3-16,4710.026299999995
32_32_2010-5-7,38154.60799999994
17_76_2010-3-19,40827.924800000015
7_20_2010-3-12,1738.1792999999996
30_5_2011-10-7,1221.8882999999992
15_64_2011-1-7,48.86169999999995
32_4_2011-2-25,51113.17449999997
6_13_2011-5-6,7504.020600000004
22_39_2011-9-16,5694.478500000003
25_8_2011-10-14,10900.887599999998
41_75_2012-6-29,44339.91920000002
40_75_2011-2-11,408.3841999999997
25_10_2012-6-8,53683.499500000005
28_4_2010-11-5,32664.667699999995
40_18_2011-1-7,517.5938000000004
30_63_2011-4-15,15851.791300000006
38_66_2011-8-19,3712.4629000000014
25_28_2011-3-4,1034.4297
11_2_2011-4-15,19793.37110000002
13_67_2011-5-27,194.4976000000001
16_56_2012-9-14,23454.26789999999
10_71_2011-11-18,70331.07489999999
9_21_2011-2-4,14119.985999999983
12_49_2011-6-24,7654.994899999998
33_10_2011-5-20,92708.76069999994
27_62_2012-8-3,14811.877600000009
21_25_2010-4-23,4038.217200000003
17_57_2011-2-11,3070.4404
6_56_2011-10-14,17508.180000000004
25_29_2012-3-16,2826.4668
18_8_2010-6-11,26.227799999999988
22_6_2011-11-11,3193.011899999999
18_21_2010-8-27,20988.474600000005
2_43_2010-6-18,31324.004599999986
34_66_2012-4-13,13387.642799999994
39_28_2011-5-6,2117.33
4_70_2010-10-29,31028.65750000002
3_52_2012-8-17,4474.403399999998
44_7_2011-5-13,4472.151900000001
36_77_2011-8-19,15274.651600000007
21_72_2010-5-28,5088.263900000004
24_65_2012-10-19,25779.313199999997
24_0_2012-7-20,14869.480500000005
24_33_2011-2-25,60131.07479999995
4_1_2011-9-9,31268.263400000003
26_76_2012-7-6,30688.205600000016
1_11_2012-10-26,9054.125600000007
44_59_2011-4-29,6398.151999999994
16_6_2010-6-25,51208.38830000002
27_4_2010-8-20,23939.963399999986
18_48_2012-6-22,4855.892000000003
39_76_2010-8-13,56679.927700000015
24_64_2010-6-11,17686.095199999996
3_21_2011-12-16,14752.522099999996
23_0_2010-6-11,9312.598400000003
33_51_2010-11-26,3470.9876999999983
42_34_2011-11-25,2144.2458999999994
3_4_2010-5-14,47057.53279999996
20_47_2010-3-26,193.9761
13_78_2011-11-25,3502.1491999999994
1_77_2010-6-11,9830.694399999993
28_13_2011-3-4,21463.265899999988
40_68_2012-8-24,757.3544999999999
20_25_2010-11-12,8575.037699999993
40_12_2012-7-20,1105.0551999999993
14_69_2010-11-19,13453.979300000005
43_29_2011-2-11,2222.707599999998
24_79_2011-2-11,10208.9765
38_0_2011-9-23,7939.912200000004
5_59_2012-5-18,23023.4004
17_39_2011-11-4,16356.395100000009
34_78_2012-4-20,15460.793499999989
13_37_2012-3-2,3727.159000000001
10_39_2012-3-23,19910.934500000007
20_25_2011-6-10,7678.958999999999
8_25_2012-1-6,4095.3398999999986
35_25_2010-8-6,6951.336700000001
43_37_2012-6-22,3126.7325999999985
18_25_2010-12-31,2345.4048
44_39_2011-8-5,7985.813399999993
16_72_2010-4-16,52166.5609
3_69_2011-7-15,11016.553500000004
14_7_2011-3-4,14522.860200000001
24_64_2012-7-13,19415.131700000013
4_21_2011-2-18,18865.81550000001
16_65_2010-11-5,24446.620100000004
0_7_2011-9-9,7767.586299999993
1_44_2012-2-3,4614.69
29_69_2012-1-6,372.87769999999983
5_56_2011-3-4,36820.02089999998
30_77_2012-5-11,20618.741100000007
40_77_2011-5-6,5893.776400000003
29_21_2011-12-2,338.2215999999998
40_3_2011-5-13,2576.979900000001
22_20_2012-1-27,1231.3260000000002
43_33_2010-2-12,40409.45509999995
6_44_2010-7-23,2547.815
41_27_2011-12-23,3772.4788000000012
16_47_2010-5-14,243.87689999999998
40_39_2011-1-28,3978.2632000000067
37_4_2011-5-20,16586.483700000004
15_19_2012-9-14,846.6231999999997
17_25_2012-5-18,2581.244300000002
39_39_2012-9-21,13002.792500000009
3_65_2011-10-7,7313.989900000002
21_10_2011-7-1,25918.819200000024
40_11_2011-8-26,957.3254999999989
32_72_2011-6-3,61030.12339999996
37_65_2012-6-8,19592.015800000005
35_61_2011-3-25,6.9302
10_79_2010-9-24,13294.4905
43_80_2012-7-20,2.139899999999999
21_67_2010-7-2,734.7011000000005
24_53_2010-6-11,228.85599999999994
30_2_2011-1-7,1826.684199999999
10_15_2011-11-18,5723.166699999997
32_32_2011-8-5,52626.63369999999
37_76_2011-4-1,73728.82600000003
6_44_2011-1-14,2392.76
7_11_2012-7-13,3901.2526000000007
19_5_2012-10-19,25685.67760000002
17_52_2010-2-19,3995.905400000002
0_1_2010-12-3,30239.87609999999
39_51_2012-4-6,181.84990000000008
21_19_2011-9-16,320.2179999999999
1_21_2011-11-25,23469.355
36_77_2011-3-25,14432.144500000002
35_69_2011-3-25,7239.665099999991
10_2_2011-4-29,15418.938000000006
21_50_2011-5-13,935.39
22_65_2010-9-3,1042.706
0_49_2012-2-17,2586.083599999999
15_48_2011-11-25,59891.50030000002
27_45_2010-12-24,28.714500000000008
34_33_2011-10-14,32779.3529
8_57_2011-1-28,3498.9366999999993
43_79_2010-11-12,8006.480700000002
25_56_2011-8-5,22537.639999999996
35_35_2010-4-16,4505.542000000002
35_77_2011-9-16,2911.1320000000005
20_59_2012-10-19,11465.210100000004
31_53_2010-3-26,315.6779999999998
44_8_2011-10-7,6881.1970000000065
12_55_2010-5-21,19293.3583
17_72_2011-8-5,7741.847099999995
31_70_2010-7-23,125.73100000000002
25_75_2011-4-15,50541.49040000001
34_21_2010-10-8,5481.202599999994
36_62_2011-9-30,12460.187700000008
28_70_2011-10-28,10814.687200000002
34_41_2011-11-4,874.58
7_55_2011-2-25,4408.881699999996
23_75_2012-6-15,26274.79749999999
20_47_2010-9-10,136.776
32_6_2011-2-4,7160.748499999994
44_52_2010-7-23,3347.8185000000003
21_23_2011-10-7,2073.9696999999987
22_77_2011-11-25,4362.608399999998
9_49_2012-10-26,925.5783999999999
28_4_2011-2-11,29536.01109999999
33_77_2011-2-25,34546.83699999998
14_22_2011-4-22,4745.527599999997
36_23_2011-3-18,22.78
27_72_2011-9-2,33638.93019999998
28_67_2012-1-13,1987.3967000000007
32_1_2010-5-28,14611.549100000002
19_64_2011-10-21,26145.20779999997
31_46_2010-7-16,23.583299999999994
14_59_2012-1-27,18563.34730000001
11_12_2010-3-5,11974.717399999992
41_59_2010-8-27,23786.995300000002
19_12_2011-3-4,5779.8245000000015
36_30_2011-6-24,34588.287800000006
4_26_2011-10-14,15892.722999999989
43_2_2011-8-12,19944.593099999995
9_24_2010-5-21,11341.8016
32_51_2012-9-28,208.33409999999995
16_29_2010-8-13,3157.8997
5_72_2011-11-18,88392.78440000005
34_22_2011-2-11,2426.149099999998
21_64_2011-1-7,21.554600000000022
25_77_2011-11-18,2066.587999999999
10_22_2011-8-5,5473.532999999999
29_63_2011-8-19,3241.9294000000004
30_70_2011-2-25,109.60580000000003
39_50_2012-3-16,2704.3773000000006
32_17_2011-3-4,8874.980000000005
11_22_2012-9-21,3709.1529000000023
27_43_2011-5-6,19380.157600000002
22_49_2012-6-29,612.0133999999995
41_73_2010-7-23,88387.55729999997
17_70_2011-5-27,19283.276200000004
12_76_2012-2-3,99975.9584
42_2_2010-3-19,13064.233299999998
41_39_2011-4-1,30738.755799999995
30_11_2010-4-30,48.338500000000025
19_69_2011-9-2,18623.945600000006
44_46_2012-4-13,1968.7874999999988
27_33_2011-5-13,37478.097799999996
1_1_2012-10-19,42012.97579999999
41_65_2012-4-6,15187.479900000002
11_21_2010-7-16,19252.32299999999
8_17_2011-1-7,8913.3625
15_24_2011-3-18,9803.889199999987
42_10_2011-9-16,21139.650500000018
36_43_2012-1-13,1095.3659000000005
33_35_2011-9-2,10041.80580000001
17_11_2012-3-30,3596.2901999999995
42_68_2010-7-30,2173.1024000000007
35_21_2010-8-6,45829.74259999997
37_39_2012-8-3,6347.398099999997
42_63_2011-8-5,14705.73620000001
42_37_2011-2-18,3099.1475000000005
42_7_2012-1-13,5042.549499999998
24_77_2010-4-16,28891.982400000008
3_0_2011-4-29,25748.6592
18_13_2011-8-19,6337.634299999998
39_50_2012-3-9,2411.3306
31_2_2010-12-31,986.679399999999
7_14_2010-7-9,12062.075100000002
39_75_2012-10-19,4124.785300000004
27_46_2011-7-15,1010.4729000000003
18_75_2011-7-1,50643.32970000002
39_70_2010-11-26,15088.707800000002
12_42_2012-8-3,22191.768200000002
43_40_2010-7-16,62.0387
27_70_2011-9-23,21282.049200000005
1_41_2011-12-30,2203.673
7_46_2010-3-19,2233.2377999999994
31_52_2011-7-8,36.81920000000002
22_30_2012-5-4,95644.21510000002
0_15_2010-11-26,9628.6832
19_55_2011-9-23,8523.896700000005
10_44_2012-1-13,815.89
2_15_2011-5-20,5614.2226
24_14_2010-4-9,19669.297099999992
21_59_2010-9-24,9322.188100000001
22_34_2011-5-27,315.7808
33_3_2011-11-18,7406.061600000003
13_69_2010-9-24,8055.708599999999
43_65_2010-4-16,13450.800199999981
39_8_2012-4-6,10591.258499999998
18_48_2011-4-15,8048.389099999999
19_27_2010-9-3,3041.151499999999
21_72_2012-6-15,4406.955900000002
7_21_2010-5-28,6387.320900000003
39_63_2012-3-30,34324.77949999999
18_48_2012-5-11,4949.850500000004
16_63_2012-3-2,49240.19490000001
30_52_2011-12-30,31.30400000000002
32_2_2010-12-31,14652.016199999998
6_70_2010-5-7,21032.411500000002
37_6_2011-10-7,2097.2422999999985
3_55_2010-3-12,8447.989599999997
43_58_2012-6-15,27698.563799999993
5_21_2011-5-20,10730.401599999992
20_12_2011-3-25,5317.426600000001
0_32_2011-11-11,39860.35559999998
16_55_2010-7-2,10463.189400000001
7_57_2012-9-7,2430.086
30_67_2010-6-25,2186.5272999999993
4_34_2010-8-13,2625.1102
41_23_2012-1-27,2150.373700000001
41_10_2011-10-21,45483.54740000005
27_72_2011-11-25,33250.4847
37_75_2010-9-3,57394.285500000056
11_52_2012-8-17,4509.6764
19_20_2010-12-31,12055.508800000001
23_62_2012-5-18,5506.198300000002
11_29_2010-12-10,4054.624800000003
1_34_2011-11-25,28581.298699999978
21_17_2012-3-9,4319.655499999999
1_53_2010-3-19,487.50800000000015
33_22_2012-3-9,7492.823400000003
11_77_2011-10-7,32340.305300000007
42_75_2011-7-15,724.7006999999995
19_11_2010-4-23,12041.854699999989
15_64_2011-11-18,1555.2887999999998
35_49_2010-3-5,2723.8494000000023
1_46_2011-2-18,5485.389399999996
3_5_2010-9-17,16636.72800000003
42_66_2010-5-21,7179.150399999998
41_13_2012-6-15,17300.573399999997
0_79_2010-5-14,10901.959600000004
43_17_2011-10-7,7152.9865999999965
39_57_2012-1-20,4692.120199999996
5_3_2011-9-23,5254.1129999999985
12_56_2010-8-27,32787.808800000006
15_58_2011-4-29,58572.12179999999
27_78_2012-6-29,18807.811100000014
27_68_2012-4-6,1490.9708000000005
23_6_2010-8-20,1829.3991
2_59_2011-12-30,22215.965499999988
10_68_2011-10-28,4216.645400000005
10_76_2010-12-31,91151.91540000003
40_12_2010-3-26,1143.4735999999991
38_19_2011-6-3,51.62189999999999
43_49_2012-9-28,1893.663999999998
1_78_2010-11-19,5370.3187999999955
5_62_2012-10-5,40416.380399999995
22_23_2012-4-20,636.5107999999999
28_39_2012-3-30,14559.04139999999
33_41_2010-2-26,1505.6894
25_48_2011-7-22,5785.606899999996
27_73_2012-2-24,70204.25550000003
15_6_2012-3-23,40806.11639999999
43_56_2010-4-23,15958.8831
28_23_2010-12-24,8780.5537
23_10_2012-5-18,12778.908399999991
3_79_2011-10-21,900.1831
0_5_2011-6-24,12599.59720000001
2_46_2012-3-9,3252.4489999999987
41_34_2012-6-22,1586.7104999999988
5_13_2011-7-8,18153.716600000014
11_28_2012-4-27,2126.8596999999995
6_56_2012-10-5,16450.068800000005
19_34_2010-11-26,2067.7600000000016
7_64_2010-8-13,33.181300000000036
36_18_2012-6-1,22.76909999999999
1_59_2010-8-20,44928.351100000014
7_26_2010-9-3,4794.692699999999
27_75_2010-12-31,31908.224099999974
12_14_2010-3-26,28945.037899999992
34_37_2010-4-23,2741.4397
21_7_2011-9-2,7791.441300000007
19_73_2012-1-27,100000.0
5_69_2011-11-18,19192.902299999994
22_25_2010-7-2,3234.7482
5_16_2012-8-17,11871.511400000007
31_23_2012-5-4,40.3646
2_57_2011-10-21,9132.479499999992
16_30_2011-3-25,60489.3278
38_39_2010-11-19,5124.564600000003
24_29_2012-1-13,3003.3743000000004
38_55_2011-8-19,825.4911999999998
23_71_2012-8-3,34618.21840000002
42_24_2011-5-13,3792.249600000001
20_76_2011-10-7,91828.85829999995
8_71_2011-2-11,29597.16990000001
9_33_2012-9-28,57910.50240000003
17_14_2010-10-15,15923.656299999991
22_3_2011-7-15,2470.0328999999983
15_14_2010-3-12,38225.4718
3_66_2010-5-28,13427.151699999999
27_35_2011-11-4,4460.249400000001
17_74_2011-1-14,678.0752
25_50_2011-3-25,2559.8698
18_49_2011-4-15,6489.780400000002
33_64_2012-5-25,20904.454400000006
7_49_2012-6-15,26004.905499999997
27_43_2010-3-26,18739.00120000001
21_64_2012-3-30,34.27000000000001
29_55_2011-4-1,610.1487999999998
17_76_2010-9-10,40839.2516
32_55_2011-8-12,8230.431100000003
39_12_2012-2-3,4321.425899999999
38_78_2012-6-15,7341.636100000003
44_21_2010-10-22,5692.066199999996
21_21_2010-6-4,5378.3956
17_66_2012-6-1,11192.193800000001
18_5_2012-1-13,8975.765099999999
4_64_2012-10-12,19300.485399999998
27_63_2012-2-17,27575.57970000002
20_68_2010-9-3,1813.1537999999987
16_20_2011-4-1,4796.895799999998
17_78_2011-6-3,2900.946199999998
10_22_2010-6-18,6053.120699999999
24_39_2012-6-29,28203.657500000016
0_78_2012-5-18,38003.65419999999
6_18_2010-7-16,1032.2847
16_42_2010-8-27,6370.411200000002
32_5_2011-7-8,18250.18689999999
16_57_2012-8-31,5432.027500000001
43_29_2011-5-6,1761.3506999999995
22_56_2010-10-15,7225.444900000003
20_16_2010-2-5,17453.393600000003
11_10_2010-8-20,69085.33400000005
17_45_2010-7-16,12.956199999999999
38_35_2011-8-5,71.75279999999997
20_17_2012-6-8,8184.9567999999945
35_4_2010-7-2,34245.2773
32_11_2012-10-12,7954.222900000001
43_2_2012-6-29,23525.298500000004
36_12_2012-8-24,1093.9931000000006
3_37_2012-9-7,6285.934800000004
15_70_2012-10-12,47403.421900000016
18_14_2010-9-3,13143.200900000002
10_62_2011-8-26,20631.035899999988
0_49_2012-4-27,11916.451500000001
19_56_2011-10-28,30432.256599999997
32_27_2012-9-7,1512.0402999999997
7_21_2010-10-29,5913.385899999997
13_19_2012-7-6,389.3089
12_75_2012-10-5,62573.33979999995
13_32_2010-10-8,19389.8936
36_23_2010-5-21,20.968000000000004
27_0_2012-10-19,22740.80520000001
39_34_2012-6-15,2464.7217000000005
42_65_2011-10-14,6320.1676000000025
11_10_2011-2-11,62103.99939999998
21_34_2012-9-28,802.0842000000002
11_11_2012-10-26,5102.0235999999995
17_20_2012-7-20,3767.5775000000012
34_15_2011-7-29,2314.392299999999
26_10_2012-7-13,8448.445899999999
34_7_2011-3-11,7010.5781999999945
30_66_2010-9-3,3913.969600000001
27_77_2011-7-29,18729.322400000012
43_70_2012-10-5,15180.2111
6_57_2012-8-17,4775.898899999999
11_42_2012-8-3,18477.61229999999
38_68_2011-12-9,264.28819999999996
42_33_2011-5-6,25832.8655
20_4_2010-3-5,43568.76410000002
11_65_2011-12-9,33058.289499999984
6_51_2011-6-3,171.97500000000025
0_4_2010-5-7,40741.93489999998
12_69_2011-2-11,44391.2348
38_6_2010-3-19,578.6136
33_20_2012-7-20,9540.160100000001
12_72_2011-2-4,86075.504
4_13_2010-9-24,14865.414299999988
19_46_2010-4-23,2047.308900000001
3_20_2010-8-13,7073.8422000000055
6_23_2011-9-30,2041.2787000000012
8_38_2010-6-11,53.88449999999998
10_8_2010-3-19,3322.386099999999
19_35_2010-4-9,10841.582800000015
18_62_2012-4-27,11506.8446
41_41_2012-3-9,1523.3429999999998
1_12_2011-1-7,9633.1718
41_3_2010-6-18,7614.11040000001
16_50_2010-12-24,2409.48
12_72_2010-8-13,78113.40239999996
27_41_2011-8-26,1143.1040000000003
3_57_2011-8-19,7547.110400000008
25_14_2012-8-10,20052.977300000002
5_19_2010-9-3,671.3566999999997
13_73_2012-7-27,23389.887699999996
42_17_2012-9-14,2101.8679999999986
6_78_2012-8-31,1922.4476999999983
32_23_2011-5-27,1770.854099999999
16_23_2010-8-13,4136.280399999998
15_16_2012-8-10,15521.242699999988
13_1_2010-12-10,14236.785799999996
5_59_2010-11-12,25923.348499999986
32_28_2012-3-23,1856.1420999999996
26_64_2012-5-18,6556.528099999999
16_30_2011-4-8,62735.39259999996
10_37_2010-4-9,5544.805000000001
10_16_2011-1-14,8989.465699999999
2_79_2012-7-27,8352.491500000002
15_13_2011-9-9,25356.30160000002
26_3_2010-5-21,19.290600000000012
42_48_2010-2-26,8935.487100000004
4_67_2011-9-16,4747.185600000004
26_74_2012-6-15,21488.643999999982
36_33_2012-1-6,22930.103599999995
25_73_2010-7-9,89548.04729999995
14_3_2011-9-9,3551.548900000001
5_35_2010-7-9,8337.777299999994
13_33_2011-9-30,37419.59520000003
3_53_2012-4-13,461.23100000000005
21_70_2010-3-26,11919.970299999997
14_69_2011-10-28,14514.525200000015
11_59_2011-9-23,14786.37030000001
19_8_2012-5-25,9.698600000000003
25_15_2012-7-27,3542.788899999998
18_76_2011-7-15,79500.79549999995
17_69_2011-1-21,6505.121000000005
43_17_2011-11-4,7526.724499999996
25_10_2012-8-17,54695.70110000004
6_39_2012-10-19,10439.574199999995
26_16_2010-5-28,108.3725
24_68_2011-9-16,1308.9515000000001
3_20_2012-5-11,6555.3115
1_33_2011-1-28,100000.0
29_1_2011-4-29,184.1323
14_4_2010-8-20,38469.17580000001
4_12_2012-8-10,7570.0682000000015
0_52_2010-9-24,4032.212500000002
3_57_2012-4-6,7627.836499999999
24_75_2011-12-9,59517.086399999986
41_57_2011-9-16,5750.1291000000065
7_51_2010-4-23,119.89389999999997
33_78_2012-9-14,42193.22999999996
4_10_2011-10-21,73161.37399999995
39_26_2010-10-22,11927.462899999993
5_14_2012-1-6,24584.232399999983
2_13_2011-2-25,15025.848100000021
7_24_2012-2-3,4481.185800000004
21_47_2011-4-1,38.84100000000002
20_43_2011-9-9,21266.502500000013
11_41_2010-10-8,1109.6861999999999
40_70_2010-11-19,8559.6809
19_28_2012-3-2,1998.2998000000005
36_0_2010-9-24,9311.8638
22_42_2012-2-24,20.332200000000007
27_75_2010-2-19,37921.16430000002
37_32_2012-2-24,16904.50800000001
33_74_2010-5-21,60849.193999999996
3_11_2010-11-26,5171.721600000001
5_47_2012-4-13,39.486800000000045
43_8_2012-3-16,1825.4334000000003
44_10_2012-6-15,26888.602000000003
21_63_2012-8-3,20788.2832
13_57_2012-3-2,6103.801099999998
20_28_2010-12-17,3484.743199999999
16_37_2012-4-13,3829.740800000002
41_43_2011-6-10,34140.886299999955
18_79_2010-6-11,8815.3711
3_69_2010-4-2,11294.345800000001
6_79_2011-6-17,189.8972
8_20_2011-8-12,2375.5555999999992
19_42_2011-12-9,10580.7024
18_6_2011-10-21,4269.817500000006
21_30_2010-3-26,38148.9752
1_23_2010-3-12,5451.410300000001
17_67_2012-5-4,141.38199999999998
6_42_2011-4-1,10791.624800000005
8_76_2011-9-16,51651.17509999998
41_47_2012-8-24,46.41410000000003
12_16_2011-3-11,16414.28270000001
14_37_2011-4-22,3979.8842999999993
10_13_2011-10-7,12894.9212
3_35_2012-5-18,6985.2033000000065
10_3_2011-10-21,6417.0320999999985
0_63_2010-4-16,33515.18959999997
4_51_2010-11-5,1960.9949999999985
43_28_2012-5-25,1864.4356
27_18_2011-10-7,694.9583000000005
4_3_2011-10-14,8980.583800000004
20_11_2012-1-20,4432.272900000001
10_15_2010-8-27,10285.881999999996
39_73_2010-4-9,44490.1583
28_59_2011-3-18,19741.7724
35_18_2010-11-26,1747.8949000000007
31_46_2010-12-17,17.187299999999997
14_11_2012-1-20,5150.041299999998
29_10_2011-6-3,13094.515300000006
1_79_2012-6-15,205.77910000000014
2_22_2010-3-19,7868.6694
40_8_2011-12-2,15098.084800000004
41_12_2011-10-14,7722.900599999994
3_1_2010-10-29,15864.277100000008
10_16_2011-2-25,9944.746299999992
0_63_2010-7-2,35096.33250000004
20_74_2010-11-5,67805.1938
22_1_2010-2-5,9600.690499999999
24_55_2010-5-14,12733.214000000004
44_35_2011-8-26,2870.4714000000004
33_27_2010-11-12,3846.3819999999996
40_56_2012-3-9,5041.4637
1_9_2012-6-8,2776.8185
20_1_2012-9-7,21657.1367
31_35_2010-11-26,91.7322
36_42_2012-6-15,31.728799999999993
21_3_2012-7-13,2302.5857000000005
23_77_2012-5-18,18843.714000000007
32_23_2010-4-9,1329.9747999999997
38_49_2011-7-1,396.94340000000005
