Store_Dept_Date,Weekly_Sales
14_24_2010-2-5,9637.5
38_5_2011-11-11,678.79
1_59_2011-7-29,35484.35
36_75_2011-4-29,34372.53
4_1_2011-6-17,30699.11
43_50_2011-6-24,1265.0
13_18_2012-1-20,1731.93
17_10_2010-12-3,34839.56
18_18_2011-9-16,1086.15
8_34_2010-4-23,21.0
4_42_2010-6-25,5571.37
20_24_2011-3-25,6536.27
28_58_2012-10-5,78539.46
3_5_2010-12-31,27333.58
24_68_2012-8-3,899.64
25_79_2012-7-27,7587.09
10_64_2012-8-10,21785.44
17_51_2010-8-27,712.78
40_37_2011-7-29,785.57
7_66_2010-10-15,8847.3
43_13_2012-7-13,7239.8
7_46_2011-12-30,3117.79
26_4_2012-6-8,7719.11
36_21_2012-7-6,637.48
30_39_2011-8-19,9058.25
19_51_2012-4-6,549.84
20_67_2010-11-12,5772.16
24_38_2010-7-23,53.29
32_26_2011-11-18,15554.07
43_12_2011-8-5,3999.67
3_18_2010-8-20,2164.3
18_11_2010-9-10,3953.63
42_64_2010-3-12,12.5
17_43_2010-6-11,10833.64
35_71_2010-4-16,58548.85
23_23_2011-6-17,4.0
14_2_2012-8-10,12998.41
13_72_2012-2-17,6868.59
40_5_2012-7-6,2688.95
17_2_2012-8-3,10593.41
12_62_2011-9-16,37566.09
7_69_2012-9-14,14795.31
5_14_2012-6-29,48235.07
35_8_2011-11-11,18993.07
35_8_2012-1-20,1771.05
10_39_2012-7-27,21783.27
20_17_2010-3-19,15977.93
22_70_2012-1-20,9157.57
31_2_2010-9-24,839.44
38_56_2011-7-15,822.38
15_38_2010-4-30,46.64
36_4_2012-8-31,14851.51
4_51_2012-1-13,525.53
24_39_2012-9-14,23083.34
13_18_2011-8-12,1369.53
23_11_2010-9-17,71.0
34_22_2011-4-8,2394.98
41_52_2011-4-8,10400.47
17_44_2012-5-4,2400.0
2_15_2011-6-10,7784.62
2_48_2010-2-26,20073.63
42_48_2010-5-7,5108.82
23_30_2011-9-2,57425.14
39_49_2010-5-21,8966.59
20_62_2012-4-20,42259.9
7_11_2012-5-4,2645.52
28_33_2012-2-3,31073.95
17_10_2012-8-3,39299.81
1_56_2011-2-11,48527.77
44_68_2011-6-10,767.63
22_5_2010-3-26,3221.12
14_21_2012-3-16,8466.91
2_17_2011-7-8,7937.6
41_16_2012-6-8,15698.32
42_74_2012-4-20,1391.68
32_57_2011-11-18,5577.64
7_10_2011-5-13,21007.62
40_27_2012-5-11,1147.64
4_28_2010-2-12,1390.5
34_37_2011-10-21,3685.51
17_69_2010-11-26,5772.1
13_39_2011-1-14,15178.73
17_15_2010-5-28,2733.28
6_17_2010-7-23,3735.29
11_57_2010-2-12,7956.5
44_22_2011-12-16,1623.42
39_27_2011-3-4,2349.94
25_7_2010-10-15,11243.63
5_35_2011-4-29,8464.58
12_27_2012-7-6,7909.46
28_71_2011-7-15,10367.66
20_64_2010-6-25,16073.04
18_53_2011-2-25,88.0
40_76_2011-9-9,21088.2
0_69_2010-3-26,28002.01
5_74_2010-11-5,71254.09
32_13_2011-5-13,14086.12
20_6_2011-9-2,7747.8
23_62_2010-5-28,6440.41
41_27_2010-8-6,2437.0
29_56_2012-8-10,374.38
40_56_2011-9-2,4227.72
19_70_2010-11-5,20191.78
39_62_2011-1-7,13461.13
32_78_2011-9-2,25434.38
33_15_2010-8-6,8809.22
42_4_2012-6-29,15872.66
24_1_2010-9-10,18963.75
12_59_2010-6-18,27432.99
31_67_2012-4-6,3379.8
27_12_2010-11-19,5202.49
2_65_2010-7-2,12929.55
17_11_2010-11-5,3229.44
27_70_2010-10-1,16654.36
22_58_2010-9-3,13264.74
10_10_2011-9-2,52880.06
15_0_2010-7-30,24620.96
5_50_2011-2-4,5354.0
39_35_2011-9-2,4469.95
26_30_2012-6-1,22199.77
39_35_2011-8-12,4785.73
36_2_2012-2-24,1000.27
34_11_2010-7-23,4116.14
35_77_2012-9-21,3446.64
28_20_2010-10-22,13426.35
1_62_2012-3-16,36667.01
21_21_2012-7-27,10173.94
28_24_2011-8-19,6797.59
1_47_2012-10-19,5.88
15_38_2011-8-5,23.94
8_16_2011-7-29,5002.0
10_40_2012-10-5,-39.5
19_44_2012-9-21,2925.0
10_52_2010-4-30,7527.85
19_27_2012-8-31,3055.25
36_69_2010-7-2,679.96
6_68_2011-7-22,3830.48
19_42_2010-5-28,8196.89
6_37_2010-3-12,3219.02
34_23_2012-8-24,2477.08
7_28_2012-5-25,1319.0
36_19_2010-6-25,84.0
42_19_2012-2-17,209.46
16_18_2011-11-18,2073.33
42_51_2012-8-3,7.98
19_66_2011-5-13,21475.2
44_65_2010-3-26,2237.61
2_46_2012-10-5,3880.35
4_33_2010-8-20,69229.3
8_53_2010-8-27,308.0
33_25_2010-8-27,18853.18
34_66_2012-1-13,9808.0
4_15_2010-2-26,10060.09
16_48_2011-11-25,53048.25
12_10_2010-5-7,71437.38
36_76_2012-8-3,67151.6
5_5_2011-2-4,22310.7
31_79_2012-4-6,4799.44
38_70_2010-3-26,85.95
37_66_2012-2-24,7766.9
20_59_2011-9-9,10927.36
15_1_2011-10-7,29426.69
7_73_2011-6-24,19917.77
6_37_2010-9-10,3321.29
10_45_2011-6-10,5.0
20_32_2010-9-17,25446.56
25_28_2010-12-17,588.0
25_39_2012-9-14,26534.55
25_17_2011-3-25,5575.44
21_13_2011-9-16,5130.96
21_34_2012-8-24,587.5
0_17_2010-6-4,5754.0
27_58_2010-11-26,100000.0
16_20_2010-12-17,6584.12
36_78_2010-8-13,21056.43
1_42_2010-7-9,17873.18
42_12_2012-2-17,1422.36
17_2_2011-1-7,9547.7
13_30_2011-4-1,44245.64
24_30_2011-6-24,72595.5
31_3_2011-9-23,39.61
5_0_2010-10-29,40963.89
8_65_2012-4-6,19002.73
41_9_2010-5-21,2767.32
35_58_2011-9-30,47585.6
35_42_2012-9-21,7569.92
12_73_2010-4-9,100000.0
33_63_2010-4-9,65662.06
40_5_2011-4-29,4070.39
39_39_2011-10-14,12854.46
1_40_2012-2-10,-448.0
43_6_2010-7-30,26914.16
5_62_2012-6-1,44356.88
10_12_2012-7-13,7436.95
1_30_2010-9-10,74424.81
35_26_2012-8-31,13000.7
17_65_2011-11-18,8697.82
17_50_2011-8-26,972.0
28_4_2012-3-9,29794.25
34_68_2010-8-27,2570.91
9_71_2010-3-5,15182.14
40_35_2010-4-16,2567.66
6_33_2012-2-24,29540.28
31_63_2011-5-6,9186.43
25_9_2011-7-22,1271.3
12_37_2012-1-27,6311.69
3_52_2012-8-10,5829.06
17_47_2011-4-22,20.92
8_37_2010-7-16,7277.1
2_70_2011-5-27,21605.7
28_61_2010-4-9,12.0
33_9_2011-6-3,2281.71
35_24_2011-6-10,6922.49
38_68_2010-6-25,18.18
39_48_2010-12-10,7924.57
19_35_2010-11-26,11588.24
28_76_2012-1-6,30014.47
36_59_2012-3-2,377.18
30_53_2011-10-7,704.0
11_10_2012-6-1,67046.93
26_8_2010-11-12,8.5
29_64_2011-1-28,22442.28
39_71_2011-9-9,23750.3
32_39_2010-10-29,29933.19
25_76_2011-9-9,88020.38
23_66_2011-5-20,4945.4
4_20_2012-10-26,7619.29
25_17_2011-6-3,5484.27
42_26_2012-5-18,4640.89
9_22_2012-5-25,6693.98
33_19_2012-1-20,1042.81
7_7_2012-6-1,6321.2
29_16_2011-11-25,4.0
14_15_2010-6-11,9055.88
0_62_2011-11-18,33041.49
1_19_2010-11-5,1335.22
4_39_2012-1-27,37773.69
4_59_2012-1-20,28732.63
12_68_2012-4-13,4308.99
8_3_2011-7-22,10178.85
9_69_2012-1-13,18373.65
17_40_2011-10-21,59.5
44_21_2012-8-10,12653.22
12_69_2010-2-26,24085.9
10_74_2012-4-27,30816.17
44_28_2010-12-24,694.28
20_3_2012-1-13,2819.44
28_4_2010-12-10,31031.77
32_67_2012-8-3,6471.04
0_19_2012-5-18,578.59
27_3_2010-9-3,6005.02
38_66_2010-4-16,2828.71
18_12_2011-12-23,7291.35
16_26_2011-12-2,15894.03
39_27_2011-9-16,2721.66
43_5_2010-5-7,10149.81
25_0_2011-10-28,18130.88
30_75_2012-2-17,33405.11
0_35_2010-9-24,8548.24
17_11_2010-5-21,3614.41
35_49_2012-9-21,2533.85
18_46_2012-4-13,2209.34
18_69_2012-3-16,22123.57
36_76_2012-9-7,72014.52
21_24_2010-7-16,3766.69
22_55_2011-7-22,1414.58
9_23_2011-12-2,1921.19
10_78_2010-9-10,18230.06
36_3_2011-11-11,55.0
39_49_2011-2-11,881.14
13_15_2011-3-4,7601.23
14_70_2011-11-18,16130.27
10_7_2010-7-30,17049.8
33_24_2010-10-22,10871.09
41_9_2012-5-11,2857.62
16_12_2011-5-27,5601.39
34_74_2012-7-20,26552.65
10_70_2011-4-22,23823.13
44_16_2012-6-15,3576.43
1_49_2012-8-24,2660.29
35_5_2012-5-18,17773.97
39_71_2011-8-12,25343.84
32_71_2012-3-16,81073.76
18_56_2010-4-30,10027.9
32_33_2011-1-7,59146.29
0_0_2011-7-1,16333.14
3_20_2011-7-1,5710.85
17_2_2010-7-30,15044.43
11_59_2011-2-25,17756.51
36_51_2012-1-13,90.97
10_78_2011-5-20,16874.25
13_27_2010-7-2,2364.5
25_13_2012-6-29,7467.67
15_67_2011-3-18,1410.42
27_49_2010-5-7,18736.73
11_56_2012-6-22,39037.84
32_19_2010-4-16,566.66
18_27_2011-2-18,1148.0
14_11_2011-10-7,5827.8
42_19_2010-4-16,280.5
43_73_2010-5-14,59829.81
24_51_2010-5-14,649.63
9_53_2012-6-22,270.0
8_49_2010-11-5,284.34
4_25_2010-10-8,8525.09
2_46_2012-3-16,3032.06
31_24_2012-8-10,44.0
2_55_2011-10-21,9700.72
20_78_2012-4-13,22004.21
40_53_2012-6-1,202.4
8_27_2010-10-22,1796.0
10_21_2012-5-11,13640.57
40_11_2010-4-30,851.03
17_35_2011-9-9,6072.28
35_41_2011-4-22,1415.0
20_18_2010-6-18,742.81
5_23_2011-8-12,6780.58
24_57_2011-12-16,6797.66
39_9_2010-4-2,1582.64
13_23_2012-6-1,2835.28
18_64_2010-6-4,18563.14
23_78_2011-3-11,13464.92
41_33_2012-2-3,68562.67
21_53_2011-9-2,316.8
10_32_2012-10-26,28846.52
31_19_2012-8-3,68.01
33_18_2010-4-2,2096.0
22_33_2010-6-25,15118.69
28_65_2010-10-22,7757.98
15_67_2011-12-30,1269.1
3_72_2010-12-10,5225.67
26_39_2011-5-13,2005.73
7_73_2011-3-11,20645.47
7_77_2012-3-2,97.67
39_58_2011-3-11,37107.84
4_25_2010-4-9,8340.44
7_45_2010-4-30,9.12
43_22_2011-11-11,1396.42
43_5_2011-11-25,27558.47
4_70_2010-11-12,24028.4
2_77_2010-10-29,18683.33
30_33_2010-11-5,27788.48
0_21_2012-10-26,10731.67
41_41_2012-6-8,1527.0
16_0_2011-11-4,51057.05
42_65_2012-6-15,7012.61
15_6_2010-7-9,53521.45
5_51_2010-4-30,872.92
27_26_2010-7-16,7142.5
13_6_2010-12-17,1034.47
30_6_2010-7-9,4098.12
27_9_2011-3-18,27.0
4_11_2012-10-12,8211.85
36_73_2010-2-5,77740.3
18_6_2011-6-3,41410.52
11_19_2011-4-22,737.34
2_67_2011-4-22,3738.69
0_24_2011-2-4,11875.84
30_16_2011-5-6,67.21
0_53_2011-8-5,1161.6
44_49_2012-8-10,206.56
23_43_2011-3-11,503.24
30_51_2010-2-12,386.39
4_13_2011-11-18,17645.24
9_13_2010-4-30,15641.2
0_42_2011-1-14,12977.3
39_13_2011-4-29,6555.64
26_8_2010-12-24,469.0
0_22_2010-2-19,5328.5
44_9_2012-5-4,1685.34
33_9_2011-6-10,2281.71
24_20_2011-8-19,3865.95
5_5_2011-3-18,20802.65
8_75_2012-7-13,7.27
17_22_2012-1-27,1715.32
11_12_2011-6-3,9474.59
10_16_2010-11-5,14279.36
14_4_2010-2-19,34124.78
18_18_2010-12-17,1877.0
34_52_2010-12-24,19473.12
33_69_2010-10-8,11160.64
35_66_2011-5-27,17766.64
21_78_2011-3-11,2079.64
30_71_2012-4-13,44743.61
2_35_2011-8-26,5760.8
18_64_2011-9-30,22051.93
17_6_2010-9-3,11418.77
14_33_2010-5-21,51526.72
16_18_2012-3-30,2308.32
39_67_2012-7-13,395.64
13_73_2010-7-2,17515.09
11_1_2012-5-25,38434.79
35_0_2010-7-16,16361.51
43_79_2011-7-22,6611.74
7_76_2010-8-6,35367.89
11_26_2010-6-4,26856.5
16_67_2010-12-10,4419.03
10_57_2012-2-17,10085.44
30_19_2012-3-23,121.94
19_57_2010-11-19,9225.34
32_6_2011-2-18,15566.84
27_79_2012-6-8,8264.21
36_39_2011-7-8,5848.39
14_32_2011-5-27,29178.65
27_30_2011-2-25,47793.36
11_4_2011-7-22,42768.57
15_8_2012-5-4,2.57
24_51_2010-8-6,650.15
9_26_2011-3-25,19757.35
4_26_2012-8-3,23705.34
27_54_2012-3-2,52276.9
32_23_2012-8-10,5834.5
40_12_2011-11-25,3308.06
19_46_2010-3-26,1138.85
40_7_2011-12-16,4030.54
29_10_2011-3-25,13904.52
24_74_2011-12-9,65735.05
43_12_2011-7-29,4051.27
35_14_2010-4-23,12976.84
38_62_2012-9-7,5202.92
35_34_2012-5-4,1760.38
38_8_2011-4-1,247.34
7_25_2010-6-4,2124.58
12_34_2012-4-13,3303.5
23_72_2010-6-18,36105.6
33_5_2011-11-18,24603.74
37_52_2010-11-12,70.05
6_62_2011-1-21,7787.8
44_1_2012-10-5,22786.86
20_52_2011-5-20,3735.06
9_78_2010-5-14,3168.5
41_50_2012-5-4,3985.0
9_43_2012-6-29,14926.77
42_6_2012-9-28,5267.14
35_76_2010-10-8,81448.36
43_50_2011-1-14,800.0
26_76_2010-2-19,30699.07
14_62_2011-4-15,15837.8
41_73_2010-11-12,85561.51
17_44_2010-6-11,2264.0
5_13_2012-1-13,18181.96
20_11_2010-6-18,6999.15
17_74_2010-11-5,649.45
8_55_2011-3-4,6109.49
40_56_2011-10-21,4726.35
40_30_2012-2-3,77602.54
29_1_2011-9-23,200.87
3_0_2012-3-30,16663.57
8_22_2012-2-24,2305.48
2_11_2011-8-5,9333.29
5_3_2011-11-25,6327.33
27_68_2012-7-27,1515.88
25_39_2012-4-13,26780.08
35_67_2010-7-23,3856.32
22_59_2010-3-26,4013.91
21_19_2012-7-6,220.29
3_6_2011-9-30,7371.81
42_3_2011-3-4,3827.85
18_76_2012-6-1,70744.44
41_59_2012-5-25,23471.95
19_65_2012-7-6,31441.08
2_30_2010-3-19,80232.74
41_18_2012-8-3,1344.08
3_62_2011-5-27,42590.6
34_52_2010-9-24,3135.34
8_65_2012-2-3,14100.78
15_46_2011-2-25,3419.36
10_73_2010-8-13,100000.0
22_22_2011-2-18,1554.16
35_56_2012-7-6,31899.43
6_22_2011-2-25,3073.5
12_29_2011-8-19,3986.08
35_78_2011-12-30,19752.33
22_5_2011-6-3,3463.82
27_12_2011-10-14,4557.11
4_70_2010-10-8,41830.28
25_64_2010-10-8,16362.23
4_76_2012-5-4,100000.0
21_56_2010-4-9,12117.36
40_32_2011-9-16,9191.13
4_77_2012-3-30,8516.88
17_39_2011-12-30,20107.21
24_34_2011-10-14,2718.0
14_2_2011-4-22,9183.2
21_24_2012-10-19,3019.17
4_66_2010-4-2,22879.94
44_23_2012-4-13,1025.52
11_73_2010-2-26,100000.0
9_17_2010-4-16,11185.54
4_19_2011-5-13,1193.65
32_26_2012-2-10,14248.03
4_34_2010-10-15,3981.0
8_33_2011-3-4,48510.15
11_50_2011-12-30,43696.5
6_8_2011-9-9,149.24
33_72_2010-5-28,64054.05
4_9_2012-4-13,3351.94
42_7_2010-2-26,6502.1
39_52_2011-9-30,3638.61
18_16_2010-7-23,5891.15
29_11_2011-3-4,55.77
24_42_2011-12-16,9542.29
4_70_2012-6-8,78055.34
6_73_2012-8-17,18580.35
18_79_2010-6-25,8368.58
35_48_2011-1-21,10561.26
9_1_2011-4-22,17285.65
3_13_2010-10-22,9893.83
44_30_2011-2-4,95290.63
15_48_2010-9-17,10425.84
28_68_2010-7-30,3654.64
12_33_2010-9-10,84371.01
6_27_2010-10-8,2807.4
22_10_2011-1-7,16477.28
21_57_2011-2-18,3418.68
10_32_2010-5-21,31919.01
3_14_2010-2-12,37989.4
3_28_2011-9-30,984.26
10_49_2012-3-23,10436.93
13_70_2011-2-18,13298.87
12_44_2010-2-5,4814.87
6_6_2010-5-21,37707.99
27_73_2010-7-30,57315.99
16_67_2010-11-19,3598.46
19_14_2011-1-21,22115.69
17_39_2010-5-7,19266.94
6_58_2010-8-20,45112.07
15_4_2011-3-4,32331.09
21_55_2012-1-6,8958.71
42_74_2012-9-7,2094.24
43_62_2011-7-22,18291.13
5_46_2011-11-11,4885.25
26_33_2011-8-5,5005.97
1_43_2012-10-12,49277.87
31_70_2011-8-12,67.68
41_3_2012-9-21,5300.57
39_4_2010-4-9,28903.12
24_6_2011-4-8,15129.69
7_14_2011-9-23,11274.21
35_56_2010-11-5,24091.45
31_77_2011-10-21,12432.32
31_6_2010-4-16,1175.75
8_21_2011-4-29,15317.72
34_13_2012-7-20,5947.11
16_43_2011-7-22,22120.64
4_46_2011-6-3,5017.72
15_47_2011-10-7,99.66
23_0_2010-6-25,9521.13
31_8_2011-12-2,762.51
34_2_2011-3-25,10378.59
37_32_2010-4-2,20017.8
9_11_2011-12-16,4847.57
41_53_2011-4-15,237.6
13_48_2011-11-11,9519.91
21_13_2010-7-2,5897.47
24_49_2012-2-17,4176.13
4_52_2010-6-25,5904.45
42_16_2012-1-6,5976.56
15_8_2010-10-29,28391.86
29_39_2012-2-3,2216.67
20_28_2010-4-23,1089.0
25_37_2011-1-14,4599.45
22_66_2010-6-11,5160.19
21_12_2012-4-20,4153.55
25_24_2010-6-18,4980.7
40_76_2011-12-16,17275.36
26_51_2010-2-12,12.45
33_67_2012-5-18,10120.77
20_37_2012-10-5,4772.54
24_79_2012-10-26,10976.13
23_42_2012-1-6,-17.0
28_17_2010-7-16,11866.77
23_6_2011-1-28,1019.16
33_28_2010-7-2,6623.0
25_37_2011-3-11,3727.7
25_34_2012-6-22,1659.11
38_43_2010-9-3,1265.91
14_78_2010-6-25,4249.98
32_7_2012-2-24,10897.2
41_79_2010-7-16,8365.52
13_33_2012-2-24,39909.34
28_51_2010-10-29,229.54
36_59_2010-12-10,9.34
36_11_2010-6-11,52.5
36_72_2012-7-13,50084.66
15_73_2012-4-13,60781.29
42_77_2012-10-26,1285.93
42_12_2012-1-20,1422.36
26_16_2011-3-18,37.25
31_78_2011-11-25,10040.61
16_59_2012-9-21,13349.07
16_51_2010-8-6,533.38
10_73_2012-7-27,100000.0
24_4_2010-10-1,43011.76
20_6_2012-6-22,11514.16
6_3_2012-10-5,3171.83
25_25_2012-6-29,3010.23
28_68_2011-1-14,1212.32
43_5_2011-5-13,8420.37
9_50_2010-9-3,4338.0
24_50_2012-6-15,1990.0
11_5_2012-3-9,18913.06
25_72_2012-1-20,48756.52
10_53_2011-9-23,580.8
18_12_2011-4-15,5684.77
35_34_2010-10-1,2257.25
32_27_2010-5-14,2564.0
43_35_2012-2-3,6054.65
32_73_2011-10-28,100000.0
6_35_2011-4-15,4100.59
27_39_2010-10-22,14362.29
12_56_2012-8-10,33265.36
32_47_2011-9-2,5.88
16_6_2012-9-28,5668.71
36_56_2011-10-28,297.21
19_5_2010-11-26,44423.99
28_76_2011-11-4,38757.3
43_7_2010-10-15,5188.4
34_12_2010-3-26,6458.26
16_68_2010-3-19,2658.04
1_28_2010-8-6,2178.6
11_73_2012-8-24,100000.0
41_51_2011-10-28,170.89
36_77_2011-3-4,14481.64
13_62_2010-2-26,23157.78
37_21_2010-12-17,721.43
3_76_2010-4-16,37657.75
40_66_2011-10-21,4618.81
2_50_2012-5-25,2675.0
34_64_2010-4-9,17145.72
20_55_2011-10-7,5106.72
18_3_2012-7-6,6192.73
24_1_2011-1-28,17474.33
16_43_2010-5-7,20000.21
33_53_2011-11-4,440.0
3_22_2010-4-30,7299.48
40_77_2012-3-30,8575.16
18_58_2010-10-22,43282.63
4_6_2011-1-14,3883.37
0_7_2012-1-27,7968.85
12_70_2011-7-1,53626.42
17_34_2011-3-4,756.49
28_69_2010-12-24,11367.25
8_72_2010-9-24,10396.73
35_28_2011-9-2,1420.0
20_19_2011-9-9,423.04
0_46_2012-1-20,1888.9
19_66_2011-8-19,33478.72
21_57_2011-7-1,3190.66
35_28_2012-3-30,587.68
40_73_2012-5-18,7847.95
1_19_2012-9-14,897.41
18_25_2010-6-11,2851.5
16_73_2012-3-30,100000.0
16_56_2011-3-4,18699.39
28_22_2010-11-12,5354.48
31_33_2010-6-11,15187.87
44_7_2010-6-18,4211.05
23_66_2011-10-14,3923.19
18_53_2011-10-14,79.2
2_39_2012-2-24,30308.06
21_19_2010-3-26,1064.85
36_75_2010-6-11,37195.03
43_73_2012-7-27,55394.55
41_4_2010-7-2,44955.15
18_22_2011-1-28,1558.3
8_76_2012-4-6,57895.34
28_45_2010-7-23,70.16
21_22_2012-3-30,1202.32
8_18_2010-11-12,1518.16
19_52_2012-4-27,5641.06
42_63_2010-12-10,16367.79
0_59_2011-9-16,8049.35
35_46_2012-6-29,2212.24
42_21_2010-9-24,7301.33
22_48_2010-6-18,5008.16
33_51_2010-10-29,1060.48
8_15_2012-1-27,3141.8
28_7_2012-3-30,14143.05
1_3_2011-7-8,8869.87
25_0_2011-10-7,22005.81
35_52_2011-1-7,2162.64
15_10_2012-7-13,72434.02
16_30_2010-7-30,46852.7
14_10_2010-2-19,48267.27
27_16_2010-3-19,4372.25
23_11_2011-3-18,159.28
38_69_2011-4-15,304.3
40_32_2010-9-24,9814.16
15_67_2012-2-3,1448.58
32_39_2012-1-27,32019.27
28_39_2011-3-25,14322.77
35_79_2012-7-13,10520.72
24_30_2010-10-15,83303.37
1_23_2011-3-18,5306.42
36_14_2012-4-6,50.62
26_72_2012-9-21,10366.01
25_46_2010-10-29,2623.8
18_66_2011-12-16,19981.12
29_21_2010-2-26,5.62
28_24_2010-4-30,12867.09
10_67_2012-8-17,3565.91
3_3_2010-9-10,4119.82
16_10_2011-12-2,69267.5
7_35_2012-4-13,3029.24
28_21_2011-11-18,8023.04
8_66_2011-12-2,47277.42
42_0_2011-6-3,7728.34
32_63_2012-3-23,37443.97
25_7_2011-8-5,10202.19
28_42_2012-5-11,-24.0
42_53_2010-10-22,96.8
0_69_2011-12-16,48035.97
12_23_2011-9-2,4044.14
31_66_2012-8-17,6099.76
41_70_2010-10-1,52446.09
35_4_2011-12-23,30961.71
6_30_2012-2-17,51964.8
43_59_2012-8-17,10412.39
44_34_2012-8-10,1614.5
13_5_2012-4-13,11784.84
31_24_2010-4-16,44.0
39_10_2012-3-9,34178.06
33_51_2011-1-28,964.21
21_2_2010-12-10,12086.77
8_35_2011-10-21,4308.71
32_69_2011-7-8,8207.49
39_57_2012-3-30,3437.55
39_22_2012-6-1,3373.42
17_6_2012-2-3,2644.86
8_26_2011-11-18,10759.54
30_7_2011-4-8,329.31
27_33_2010-4-9,37135.64
31_46_2012-8-10,19.23
39_9_2010-7-2,1121.38
39_0_2010-11-5,34369.03
11_23_2011-1-7,3095.22
14_78_2011-12-9,3555.06
9_79_2010-7-23,11.5
13_59_2011-11-4,8278.73
13_19_2012-6-8,464.53
6_46_2010-7-30,1338.05
27_43_2011-4-15,23591.92
5_27_2011-6-24,3515.91
13_69_2011-10-21,7279.39
34_13_2012-4-13,5556.53
43_66_2010-7-9,12041.14
10_5_2010-11-26,44423.99
31_52_2010-3-19,17.52
30_46_2012-6-22,86.97
40_56_2012-2-24,3997.31
11_14_2012-4-20,26763.12
13_19_2012-2-3,946.67
41_70_2012-9-14,48912.27
22_57_2012-9-28,807.57
11_34_2010-3-5,1396.0
13_27_2011-8-5,1983.23
23_51_2010-5-28,145.99
21_79_2011-2-18,338.25
20_46_2011-3-18,3306.9
27_29_2010-8-27,2300.32
10_72_2011-2-18,57195.34
27_18_2010-4-2,818.5
8_8_2011-12-9,35159.06
15_3_2011-1-28,3172.51
14_33_2010-3-26,52250.37
28_78_2011-6-3,3706.15
14_32_2012-4-20,36018.03
16_13_2011-1-21,8059.46
42_50_2011-2-4,1475.0
11_48_2011-1-28,11160.33
37_74_2011-8-19,35834.31
28_8_2012-3-23,2264.89
19_72_2012-10-12,61133.99
12_40_2012-9-14,38.0
5_76_2012-2-10,100000.0
4_37_2012-9-28,10333.12
27_56_2011-8-26,11066.78
38_39_2010-11-26,6184.84
11_25_2012-5-11,6320.15
35_15_2010-3-5,5588.27
27_45_2010-10-1,18.47
15_8_2010-10-8,9869.21
1_30_2011-6-17,87071.15
12_16_2010-5-7,25607.25
18_19_2011-9-9,208.84
36_19_2011-9-2,56.17
18_0_2012-9-14,13295.64
3_10_2010-10-22,67848.85
0_12_2010-5-21,6907.06
4_59_2011-7-15,28109.4
9_58_2010-6-25,63574.35
19_66_2010-3-19,19962.39
6_48_2012-2-24,6439.8
14_55_2012-9-28,11175.19
21_57_2012-9-14,2400.35
21_56_2010-4-2,12117.36
39_52_2010-11-12,2321.8
44_58_2011-6-3,27001.04
20_1_2010-7-2,26693.48
32_32_2010-10-22,38938.47
22_48_2010-4-23,4548.93
29_70_2011-8-19,125.06
41_9_2011-5-20,2612.82
15_42_2011-3-25,26058.52
0_68_2010-12-24,8058.77
12_35_2011-10-14,9816.92
8_9_2011-9-30,4000.84
14_22_2012-7-20,5459.0
38_63_2012-6-22,4795.44
10_76_2012-2-24,93898.39
9_47_2011-3-25,12.0
27_66_2012-8-24,17249.52
41_11_2010-6-25,11930.71
40_10_2012-2-10,11954.09
16_9_2011-8-26,124.37
36_68_2011-11-18,49.39
12_25_2012-10-26,9054.46
35_21_2010-3-19,9929.6
10_8_2011-9-2,174.14
4_21_2011-9-16,20406.56
24_55_2011-12-2,5764.06
36_78_2010-5-14,19140.83
33_4_2010-2-5,67197.45
42_58_2010-10-29,38085.56
14_35_2011-9-23,8594.32
28_14_2011-7-15,33110.91
9_42_2010-8-13,11861.5
6_78_2012-6-29,2323.06
30_49_2012-3-23,737.29
18_16_2012-8-3,6960.2
32_71_2012-8-3,90941.53
17_76_2010-3-12,39940.62
25_51_2010-4-23,641.19
43_34_2010-3-5,194.0
3_30_2012-3-9,57288.54
4_52_2011-3-18,4892.6
0_16_2010-2-5,10218.67
22_12_2011-3-25,1003.87
3_51_2011-5-6,461.53
9_67_2011-4-29,555.88
15_55_2012-6-22,17301.42
41_34_2012-3-9,3655.5
26_32_2011-12-2,8943.54
42_14_2012-7-27,15448.9
13_28_2012-6-1,8526.0
12_78_2011-7-8,29233.25
39_45_2010-2-5,10.48
39_2_2012-8-31,9617.34
8_73_2010-11-5,50751.09
0_25_2012-10-12,4705.71
33_32_2010-10-1,51382.98
37_71_2010-5-7,63288.91
33_62_2010-8-20,50050.47
15_47_2011-10-28,76.32
10_58_2011-7-22,43000.03
19_61_2011-12-30,-9.88
20_66_2011-2-4,23879.49
29_51_2010-5-14,45.03
27_59_2011-9-2,8064.03
9_35_2010-2-19,6699.08
14_37_2012-7-6,4780.76
5_40_2011-3-11,214.0
33_46_2011-4-29,3501.95
41_23_2011-8-5,3473.73
17_65_2010-7-23,7551.93
43_62_2011-2-4,23368.4
33_14_2010-5-14,39998.4
2_43_2012-8-10,24013.3
7_1_2011-4-15,10615.02
41_75_2010-4-16,41284.93
15_39_2011-12-2,49060.55
0_2_2010-10-22,18038.28
42_71_2010-12-24,17982.1
23_51_2010-9-3,159.43
34_79_2010-6-11,9253.1
4_68_2011-4-29,4112.62
29_79_2010-12-3,13262.09
41_11_2011-6-3,10393.4
41_73_2010-10-15,85561.51
6_45_2010-7-23,11.0
41_51_2011-7-15,308.25
